time,open,high,low,close
1997-01-09,945.15002,959.75,943.59998,956.59998
1997-01-10,962.70001,984.09998,962.70001,980.34998
1997-01-13,978.54999,982.25,965.5,980.70001
1997-01-14,984,994.40002,977.70001,989.29999
1997-01-15,997.5,1042.75,997.04999,1041.8
1997-01-16,1064.05,1085.75,995.34998,1009.4
1997-01-17,994.09998,1009.7,976.34998,1001.75
1997-01-20,1004.1,1005.55,973.95001,977
1997-01-21,972.09998,980.20001,956.45001,960.5
1997-01-22,971.40002,992.90002,971.40002,987.09998
1997-01-24,991.04999,991.40002,979.54999,985.90002
1997-01-27,993.15002,1017.3,990.29999,1009.15
1997-01-28,1016,1025.1,1007.95,1021.8
1997-01-29,1038.1,1043.9,1007.1,1017.2
1997-01-30,1010.6,1012.85,993.5,1000
1997-01-31,988.70001,988.70001,965.84998,972.65002
1997-02-03,967.90002,967.90002,944.20001,948.20001
1997-02-04,947,963.20001,944.45001,958.29999
1997-02-05,970.75,984.79999,959.5,962.5
1997-02-06,960.75,972.40002,953.95001,967.75
1997-02-07,969.5,980.95001,966.5,978.79999
1997-02-10,981,986.75,975.15002,981.45001
1997-02-11,980.95001,996.04999,978.84998,992.75
1997-02-12,991.65002,1008.8,990.90002,1001
1997-02-13,998.45001,1005.1,995.34998,1002.15
1997-02-14,1001.3,1011.85,1001.1,1009.45
1997-02-17,1017.75,1024.3,1015.1,1020.1
1997-02-18,1020.75,1020.85,998.90002,1000.75
1997-02-19,1004.05,1013.05,993.84998,1011.85
1997-02-20,1009.55,1009.6,1000.55,1003.1
1997-02-21,1000.75,1002,989.5,991.54999
1997-02-24,988.70001,988.90002,961.95001,964.75
1997-02-25,962.59998,975.25,954.5,966.09998
1997-02-26,963.95001,970.5,956.75,968.84998
1997-02-27,972.34998,994.5,972.04999,992.75
1997-02-28,998.25,1006.6,996,998.65002
1997-03-03,1102.45,1140.65,1095.9,1107.7
1997-03-04,1111.75,1121.4,1098.2,1117.3
1997-03-05,1144.25,1167.95,1122.25,1132.9
1997-03-06,1127,1135.75,1119.3,1127.25
1997-03-10,1118.8,1118.8,1075.05,1078.7
1997-03-11,1073.8,1083.35,1046.3,1052
1997-03-12,1066.55,1088.65,1065.25,1074.2
1997-03-13,1076.85,1078.6,1062.7,1066.5
1997-03-14,1062.2,1076.65,1057.55,1070.1
1997-03-17,1071.95,1076.25,1065.45,1072.6
1997-03-18,1072.3,1074.5,1061.05,1064.35
1997-03-19,1074.25,1079.6,1050,1052.05
1997-03-20,1049,1059.5,1040.95,1054.8
1997-03-21,1058.7,1069.5,1058.55,1061.4
1997-03-25,1064.5,1067.25,1054.5,1058.35
1997-03-26,1062.5,1067.2,1057.5,1059.2
1997-03-27,1057.45,1059,1047.7,1057.8
1997-03-31,1012.15,1012.15,966.79999,968.29999
1997-04-01,931.95001,973.84998,931.5,970.15002
1997-04-02,982.09998,1004.65,982.09998,1002.2
1997-04-03,1004.3,1012.75,1000.55,1010.65
1997-04-04,1001.9,1002,996.59998,1001
1997-04-07,997.5,998,988,990.90002
1997-04-09,1009.95,1031.15,1009.95,1030.3
1997-04-10,1024.45,1024.7,1000.3,1008.35
1997-04-11,993.29999,1017.2,985.65002,1013.4
1997-04-15,1010.65,1018.6,1010.65,1014.9
1997-04-17,1020.4,1036.15,1018.25,1035.2
1997-04-21,1041.45,1061.8,1041.25,1060.6
1997-04-22,1066.7,1073.9,1056.4,1059.8
1997-04-23,1065.95,1078.05,1063.85,1071.05
1997-04-24,1071.4,1075.9,1063.3,1067.2
1997-04-25,1065.4,1071.05,1062.95,1069.4
1997-04-28,1068.6,1070.7,1061.2,1065.4
1997-04-29,1063.6,1065.4,1052.8,1057.45
1997-04-30,1081.1,1088.4,1075.95,1079.85
1997-05-02,1074.7,1074.7,1063.75,1069
1997-05-05,1061.8,1061.8,1043.55,1045.5
1997-05-06,1045.8,1050.55,1038.75,1048.4
1997-05-07,1053.1,1055.05,1042.55,1044.4
1997-05-08,1043.7,1055.4,1039.8,1054.05
1997-05-09,1054.6,1063,1048.05,1053.35
1997-05-12,1052.8,1056.5,1039.05,1040.5
1997-05-13,1041.05,1042.25,1027.5,1031.05
1997-05-14,1030.35,1044.15,1018.15,1041.65
1997-05-15,1041.65,1049,1036.25,1045
1997-05-16,1043.4,1049.75,1041.1,1048.4
1997-05-19,1052.2,1059.25,1048.05,1050.8
1997-05-20,1051.55,1053.25,1045.3,1050.85
1997-05-21,1047.5,1049.7,1040.55,1042
1997-05-22,1042.45,1043.8,1034.35,1037.2
1997-05-23,1037,1039,1028.75,1033.7
1997-05-26,1032.15,1035.8,1025.5,1026.9
1997-05-27,1027.5,1031.5,1023.45,1025.7
1997-05-28,1032.5,1035.35,1024.55,1027
1997-05-29,1024.75,1040.05,1023.8,1038.2
1997-05-30,1039.85,1051.2,1038.3,1050.9
1997-06-02,1053.05,1066.15,1051.05,1064.95
1997-06-03,1067.65,1081.75,1067.55,1073.75
1997-06-04,1081.55,1090.95,1078.8,1085.75
1997-06-05,1089.85,1095.5,1082.85,1086.6
1997-06-06,1087.5,1091.05,1081.3,1082.75
1997-06-09,1082.95,1082.95,1071.55,1074.65
1997-06-10,1075.3,1084.15,1075.2,1081.1
1997-06-11,1090.45,1108.95,1090.45,1104.6
1997-06-12,1106.1,1122.2,1105.75,1120.7
1997-06-13,1124.95,1147.5,1122.75,1136.3
1997-06-16,1135.3,1141.05,1121.85,1129.7
1997-06-17,1134.9,1145.8,1127.15,1138.8
1997-06-18,1162.2,1171,1156.05,1159.8
1997-06-19,1151.95,1161.7,1145.35,1159.8
1997-06-20,1162.7,1174.15,1154.3,1158.35
1997-06-23,1159.6,1163,1149.3,1153.7
1997-06-24,1154.95,1161.95,1146.85,1155.3
1997-06-25,1166.1,1175,1158.9,1161.9
1997-06-26,1164,1177.6,1160.25,1168.2
1997-06-27,1168.3,1174.75,1165.95,1169.65
1997-06-30,1167.45,1194.75,1164.5,1192.4
1997-07-01,1201.3,1206.1,1193.55,1200.45
1997-07-02,1214.7,1237.05,1212.6,1222.95
1997-07-03,1222.45,1235.45,1209.45,1214.9
1997-07-04,1218.95,1222.6,1209.45,1216.1
1997-07-07,1217.4,1226.6,1208.25,1209.7
1997-07-08,1205.1,1205.8,1193.35,1198.25
1997-07-09,1211.6,1239.55,1211.6,1236.55
1997-07-10,1248.1,1252.7,1234.95,1239.15
1997-07-11,1233.5,1233.5,1217,1221.1
1997-07-14,1212.4,1215.6,1176.6,1187.05
1997-07-15,1190.5,1195.4,1180.75,1183.35
1997-07-16,1195.55,1207,1179.25,1183
1997-07-17,1182.85,1185.3,1173,1181.4
1997-07-21,1171.35,1171.35,1153.75,1165
1997-07-22,1169.55,1176.4,1165.15,1173.25
1997-07-23,1184.05,1201.75,1183.9,1200.7
1997-07-24,1204.35,1213.4,1195.2,1199.95
1997-07-25,1194.75,1195.95,1179,1185.05
1997-07-28,1185.25,1187.85,1176.95,1181.65
1997-07-29,1182.6,1190.55,1180.1,1190.3
1997-07-30,1196.65,1205.8,1195.85,1197.9
1997-07-31,1203.95,1224.7,1201.85,1221.5
1997-08-01,1224.4,1233.85,1219.9,1232.4
1997-08-04,1238.75,1254.5,1237.95,1250.4
1997-08-05,1250.5,1275.45,1249.7,1273.15
1997-08-06,1273.65,1297.1,1273.65,1292.95
1997-08-07,1292.8,1292.8,1259.05,1269.65
1997-08-08,1269.55,1269.55,1253.2,1256.95
1997-08-11,1256.85,1260,1247.65,1258.35
1997-08-12,1258.5,1272,1243.95,1248.45
1997-08-13,1248.3,1251.4,1240.9,1244.6
1997-08-14,1244.4,1245.8,1226.1,1227.9
1997-08-18,1228.4,1228.45,1198.75,1201.45
1997-08-19,1201.5,1203.15,1177.1,1180.7
1997-08-20,1179.55,1200.25,1178.65,1198.2
1997-08-21,1198.8,1212.15,1179.3,1181.5
1997-08-22,1181.55,1181.6,1158.45,1160.45
1997-08-25,1160.4,1160.4,1119.65,1144.3
1997-08-26,1144.55,1160.45,1144.05,1151.75
1997-08-27,1152.4,1184.85,1152.4,1168.4
1997-08-28,1168.4,1168.4,1132.25,1134.65
1997-08-29,1134.2,1134.2,1098.9,1105
1997-09-01,1105.45,1115,1097.95,1104.7
1997-09-02,1104.9,1125.85,1102.45,1117.15
1997-09-03,1118.45,1145.4,1118.45,1134.7
1997-09-04,1134.3,1138.8,1123.7,1137.15
1997-09-05,1137.2,1152.3,1137.2,1149.25
1997-09-08,1148.7,1160.85,1136.85,1158.25
1997-09-09,1158.3,1168.35,1154.95,1159.55
1997-09-10,1159,1159,1143.95,1154.55
1997-09-11,1154.6,1163.3,1152.55,1154.3
1997-09-12,1154.2,1154.2,1138.25,1142.85
1997-09-15,1142.75,1143.35,1136.3,1141
1997-09-16,1141.1,1149.25,1137.8,1140.15
1997-09-17,1140.3,1141.75,1132.75,1134.2
1997-09-18,1133.6,1133.6,1101.65,1109.35
1997-09-19,1109.6,1115.15,1099.6,1104.3
1997-09-22,1104.25,1104.25,1082.5,1085
1997-09-23,1084.4,1090.95,1079.6,1088.65
1997-09-24,1089.15,1108.15,1089.15,1100.85
1997-09-25,1100.85,1112.4,1098.35,1111.35
1997-09-26,1111.65,1122.25,1111.65,1116.1
1997-09-29,1124.9,1133.4,1122.6,1125.7
1997-09-30,1125.65,1125.65,1112.5,1123.8
1997-10-01,1123.45,1123.45,1102.45,1114.7
1997-10-09,1119.1,1135.95,1118.65,1134.55
1997-10-10,1135.3,1166.05,1133.6,1163.55
1997-10-13,1165.5,1177.5,1153.85,1156.95
1997-10-14,1156.45,1158.8,1131,1137.9
1997-10-15,1138.45,1152.65,1138.45,1150.45
1997-10-16,1150.45,1171.6,1150.45,1168.35
1997-10-17,1168.75,1181.15,1168.7,1177.8
1997-10-20,1177.5,1189.4,1172.05,1188.2
1997-10-21,1188.2,1192,1171.2,1174.95
1997-10-22,1175.55,1184.9,1168.3,1169.85
1997-10-23,1169.4,1171.05,1140.8,1151.65
1997-10-24,1151.45,1151.45,1122.55,1136.65
1997-10-27,1136,1136,1116,1120.8
1997-10-28,1120.6,1120.6,1028.2,1032.6
1997-10-29,1033,1108.5,1033,1107
1997-10-30,1106.9,1106.9,1080.15,1085.25
1997-11-03,1085.75,1096.05,1071.2,1084
1997-11-04,1083.8,1097.05,1079.55,1090.2
1997-11-05,1091.2,1096.05,1081.9,1085
1997-11-06,1084.8,1085.2,1068.4,1080.95
1997-11-07,1081.15,1081.45,1072.15,1074.8
1997-11-10,1074.5,1074.5,1064.4,1065.9
1997-11-11,1065.9,1076.5,1064.3,1073.35
1997-11-12,1073.3,1073.3,1042.35,1045
1997-11-13,1044.55,1044.55,1013.1,1022.4
1997-11-17,1022.3,1028.5,1014.55,1024.95
1997-11-18,1025.3,1025.4,1004.2,1009.8
1997-11-19,1009.55,1009.55,971.20001,987.84998
1997-11-20,987.70001,1004.8,974.20001,995.15002
1997-11-21,994.84998,1014.5,990.40002,1005.75
1997-11-24,1005.7,1010.65,979.75,981.25
1997-11-25,981.09998,1015.2,974.70001,1010.7
1997-11-26,1011.4,1028.9,1011.05,1016.85
1997-11-27,1016.95,1048.95,1011.9,1046.75
1997-11-28,1046.35,1046.35,1014.85,1023.95
1997-12-01,1023.85,1033.9,1008.45,1032.65
1997-12-02,1033.15,1041.25,1024.85,1029.8
1997-12-03,1030.2,1037.4,1022.05,1030.7
1997-12-04,1030.2,1036.6,1007.8,1011.75
1997-12-05,1011.4,1024.35,1002.45,1006.3
1997-12-08,1006.65,1014.15,1003.2,1008.8
1997-12-09,1008.5,1011.5,979.70001,984.04999
1997-12-10,983.20001,983.20001,965.84998,971.90002
1997-12-11,971.70001,978.79999,943,973.65002
1997-12-12,973.70001,979.09998,963.84998,965.15002
1997-12-15,965,980.65002,957.20001,979.84998
1997-12-16,980,1007.75,979.79999,1002.35
1997-12-17,1002.25,1017.6,1002.15,1013.15
1997-12-18,1013.5,1023.85,1008.15,1009.7
1997-12-19,1009.3,1029.75,1006.8,1028.4
1997-12-22,1028.45,1053.4,1028.45,1051.4
1997-12-23,1051.45,1066.25,1049.55,1054.8
1997-12-24,1054.8,1055.5,1032.95,1054.15
1997-12-26,1054.15,1066,1054.15,1061.45
1997-12-29,1061.65,1081.5,1060.2,1079
1997-12-30,1078.75,1080.2,1054.55,1058.5
1997-12-31,1058.45,1083.35,1057.75,1079.4
1998-01-01,1078.95,1084.5,1074.15,1081.2
1998-01-02,1081,1091.3,1081,1086.2
1998-01-05,1086.6,1102.15,1086.6,1091.65
1998-01-06,1091.25,1091.25,1074.1,1079.15
1998-01-07,1079.95,1097.3,1071.75,1082.4
1998-01-08,1082.05,1082.05,1054,1057.75
1998-01-09,1057.65,1057.65,1028.7,1033.55
1998-01-12,1033.2,1033.2,992.5,995.79999
1998-01-13,995.70001,1016.8,995.70001,999.09998
1998-01-14,999.45001,1019.85,990.75,997.54999
1998-01-15,997.5,1001.3,975.65002,989.65002
1998-01-16,990.04999,999.79999,987.09998,997.79999
1998-01-19,998.29999,1019.75,992.04999,1017.25
1998-01-20,1017.25,1029.65,1008.8,1011.45
1998-01-21,1011.6,1017.75,1003.9,1012.4
1998-01-22,1012.2,1012.2,990.84998,992.34998
1998-01-23,992.20001,992.45001,984.54999,986.79999
1998-01-27,986.90002,988,959.40002,963.29999
1998-01-28,962.65002,969.70001,940.09998,944.79999
1998-01-29,944.54999,944.54999,929.04999,941.34998
1998-01-30,941.40002,965.29999,941.40002,963.45001
1998-02-02,963.45001,978.04999,962.25,976.59998
1998-02-03,977.04999,979.54999,967.84998,975.25
1998-02-04,975.90002,988.40002,965.45001,967.95001
1998-02-05,968.15002,980.45001,968.15002,976.09998
1998-02-06,976.09998,981.20001,971.90002,977.65002
1998-02-09,977.54999,980.75,973.09998,976.09998
1998-02-10,976.09998,976.09998,962,963.70001
1998-02-11,964.25,971.75,956,958.90002
1998-02-12,959.04999,960.25,949.65002,956.65002
1998-02-13,956.79999,978.15002,956.79999,974.54999
1998-02-17,974.65002,1002.15,974.65002,991.70001
1998-02-18,992.15002,997.79999,984,988.84998
1998-02-19,988.95001,1001.1,988.95001,997.54999
1998-02-20,997.09998,1006.25,991.84998,993.65002
1998-02-23,994.09998,1011.7,994.09998,1009.6
1998-02-24,1009.5,1017.55,1007.4,1014.1
1998-02-25,1014.1,1037.15,1014.1,1036.05
1998-02-26,1036.3,1048.55,1032.4,1045.8
1998-02-27,1045.85,1064.15,1045.75,1060.75
1998-03-02,1060.9,1100.8,1060.9,1098.2
1998-03-03,1099.25,1101.95,1046.75,1063.5
1998-03-04,1062.7,1094.45,1062.7,1092.35
1998-03-05,1091.95,1098.9,1079.95,1083.35
1998-03-06,1083.3,1086,1073.25,1081.45
1998-03-09,1081.95,1100.4,1081.95,1099.5
1998-03-10,1099.35,1102.85,1082.7,1086.05
1998-03-11,1086.65,1102.6,1074.55,1083
1998-03-12,1083.35,1083.95,1072.4,1077.5
1998-03-16,1077.75,1102.6,1077.75,1090.45
1998-03-17,1090.25,1090.25,1072.7,1083.3
1998-03-18,1083.85,1108.2,1083.85,1103.35
1998-03-19,1103.8,1113.45,1099.8,1105.8
1998-03-20,1105.5,1112.4,1097.75,1109.6
1998-03-23,1110.1,1124.8,1110.1,1124.1
1998-03-24,1124.25,1137.8,1117.35,1120.85
1998-03-25,1121.45,1149.35,1121.45,1146.95
1998-03-26,1147.65,1156.7,1127.3,1129.5
1998-03-27,1129.5,1142.1,1121.2,1140.35
1998-03-30,1140.6,1146.65,1122.95,1124.85
1998-03-31,1124.75,1127.5,1111.85,1116.9
1998-04-01,1117.15,1151,1117.15,1150.1
1998-04-02,1150.4,1169.55,1150.4,1157.4
1998-04-03,1157.9,1174.55,1157.3,1173.45
1998-04-06,1173.55,1191.55,1173.55,1187.1
1998-04-07,1187.35,1199.55,1184,1187.8
1998-04-09,1189.4,1224.25,1189.4,1209.6
1998-04-10,1209.75,1209.9,1189.45,1192.4
1998-04-13,1191.65,1191.65,1156.85,1159.45
1998-04-15,1159.55,1210.6,1159.55,1206.3
1998-04-16,1206.35,1215.05,1194.5,1197.05
1998-04-17,1197.05,1211.8,1189.75,1210
1998-04-20,1210.05,1222.55,1202.2,1207.15
1998-04-21,1207.2,1218.95,1207.2,1212.75
1998-04-22,1212.95,1247.15,1208,1210.8
1998-04-23,1210.25,1211.3,1179.75,1182.1
1998-04-24,1182.15,1183.75,1144.85,1173.8
1998-04-27,1173.85,1180.2,1161.2,1164.35
1998-04-28,1164.1,1164.3,1144.55,1146.8
1998-04-29,1151.3,1178.05,1147,1151.1
1998-04-30,1151.4,1161,1137.8,1159.35
1998-05-04,1159.8,1185.75,1159.8,1185.15
1998-05-05,1185.2,1191.25,1177.3,1188.1
1998-05-06,1188,1196.7,1169.15,1172.45
1998-05-08,1172.1,1172.2,1157.3,1161.55
1998-05-11,1162.2,1162.95,1156.45,1160.3
1998-05-12,1160.15,1160.15,1100.1,1132.25
1998-05-13,1132.1,1132.1,1091.25,1094.1
1998-05-14,1094.05,1121.75,1081.6,1118.65
1998-05-15,1119.15,1130.4,1104.2,1110.1
1998-05-18,1110.65,1130,1110.65,1119.8
1998-05-19,1119.8,1125.15,1116.2,1121.75
1998-05-20,1121.7,1142.95,1121.7,1141.3
1998-05-21,1141.65,1146.35,1120.35,1126.15
1998-05-22,1126.1,1131.25,1118.5,1126.55
1998-05-25,1125.9,1127,1111.2,1122.95
1998-05-26,1123.15,1123.15,1101.55,1104.45
1998-05-27,1104.05,1107.2,1089,1090.95
1998-05-28,1090.5,1097,1073.3,1075.55
1998-05-29,1075.35,1077.15,1037.95,1063.15
1998-06-01,1064.1,1100,1049.4,1053.75
1998-06-02,1053.4,1053.65,1016.25,1019.6
1998-06-03,1019.35,1037.3,1009.95,1033.9
1998-06-04,1034.1,1044.4,1023.35,1027
1998-06-05,1026.6,1026.6,989.20001,993.5
1998-06-08,993.5,1003.15,936.54999,968.59998
1998-06-09,968.90002,1002.45,964.70001,995.04999
1998-06-10,994.54999,998.65002,959.59998,962.90002
1998-06-11,962.15002,964.65002,929.95001,961.34998
1998-06-12,961.59998,987.29999,961.59998,971.15002
1998-06-15,970.95001,970.95001,914.29999,916.79999
1998-06-16,916.25,916.25,862.15002,910.09998
1998-06-17,910.90002,980.29999,910.90002,976.5
1998-06-18,977,990.15002,952.65002,956.15002
1998-06-19,955.04999,955.04999,910.54999,913.25
1998-06-22,912.90002,912.90002,853.29999,880.20001
1998-06-23,882.20001,882.20001,853.04999,875.59998
1998-06-24,875.45001,910.04999,873.59998,908.5
1998-06-25,908.65002,939.15002,908.65002,932.15002
1998-06-26,931.79999,932.5,914.45001,924.34998
1998-06-29,923.20001,951.20001,916.65002,949.09998
1998-06-30,949.45001,952.75,933,941.65002
1998-07-01,941.59998,945.54999,916.5,942.25
1998-07-02,941.65002,941.65002,918.09998,919.90002
1998-07-03,920.04999,920.04999,898.65002,900.54999
1998-07-06,901,919.5,900.90002,917.34998
1998-07-07,917.45001,936,917.45001,924.70001
1998-07-08,925.15002,948.29999,924.95001,944.15002
1998-07-09,944.09998,966.09998,944.09998,961.04999
1998-07-10,961.65002,982.20001,961.65002,980.15002
1998-07-13,980.29999,991.70001,959.40002,964.34998
1998-07-14,964.09998,970.29999,954.5,967.34998
1998-07-15,968.04999,988.54999,968.04999,971.40002
1998-07-16,972,1005.9,969.54999,1004.05
1998-07-17,1005.1,1015.55,996.59998,1000.95
1998-07-20,1001.9,1002.4,973.75,977.29999
1998-07-21,977.65002,983.40002,960.84998,965.5
1998-07-22,965.54999,976.5,959.5,965.70001
1998-07-23,965.34998,965.34998,931.75,934.40002
1998-07-24,933.5,934.75,915.5,920.09998
1998-07-27,919.40002,929.45001,895.84998,899.34998
1998-07-28,899.09998,920,897.65002,917.25
1998-07-29,917.40002,940.15002,917.40002,937.84998
1998-07-30,938.15002,949.84998,926.79999,932.59998
1998-07-31,932.59998,939.59998,925.25,931.40002
1998-08-03,930.79999,930.79999,903.5,906
1998-08-04,905.65002,913.45001,903.15002,906.20001
1998-08-05,905.65002,911.79999,890.95001,907.45001
1998-08-06,907.90002,919,900.20001,902.75
1998-08-07,902.75,903.54999,892.90002,895.54999
1998-08-10,895.15002,895.15002,877.54999,878.75
1998-08-11,878.70001,878.70001,863.65002,866.5
1998-08-12,866.34998,871.40002,853.09998,860.09998
1998-08-13,859.79999,878.40002,854.5,872.25
1998-08-14,872.84998,876.79999,863.54999,864.09998
1998-08-17,864.34998,873.20001,853.04999,854.54999
1998-08-18,854.54999,854.79999,831.09998,832.45001
1998-08-19,832.84998,853.90002,830.15002,838.29999
1998-08-20,839.29999,871.15002,839.29999,868.70001
1998-08-21,868.54999,871.15002,853.40002,855.45001
1998-08-24,855.20001,860.95001,845.34998,859.79999
1998-08-25,859.84998,874.15002,859.84998,871.90002
1998-08-27,872.15002,889.70001,872.15002,877.45001
1998-08-28,877.15002,877.15002,847.15002,849.79999
1998-08-31,850.29999,858.59998,841.09998,852.79999
1998-09-01,852.75,852.75,832.04999,834.54999
1998-09-02,834.54999,847.95001,834.54999,842.5
1998-09-03,842.29999,852.04999,838.75,846.45001
1998-09-04,846.90002,868.04999,846.90002,866.5
1998-09-07,866.90002,889.45001,866.90002,887.09998
1998-09-08,887.25,902.04999,882.59998,899.95001
1998-09-09,900.20001,916.79999,900.20001,903.59998
1998-09-10,903.15002,913.20001,897.34998,907.40002
1998-09-11,907.09998,907.09998,893.29999,899.70001
1998-09-14,900.20001,921.65002,900.20001,920.5
1998-09-15,920.09998,923.20001,915.59998,920.79999
1998-09-16,921.40002,926.54999,912.59998,914.5
1998-09-17,914.45001,919.95001,908.54999,910.09998
1998-09-18,910,910,899.95001,901.65002
1998-09-21,902.09998,908.04999,895.84998,897.70001
1998-09-22,897.84998,900.79999,891.40002,897.25
1998-09-23,897.90002,910.75,897.90002,907.75
1998-09-24,908.20001,936.5,908.20001,934.79999
1998-09-25,935.29999,945.25,933,934.95001
1998-09-28,935.59998,941.45001,926,927.90002
1998-09-29,928.29999,932.5,902.40002,908.40002
1998-09-30,908.29999,912.25,896.04999,904.95001
1998-10-05,904.75,904.75,839.29999,840.75
1998-10-06,839.95001,848.20001,820.09998,845.75
1998-10-07,846.15002,875.75,846.04999,874.25
1998-10-08,874.65002,885.25,845.09998,847.95001
1998-10-09,847.95001,861.54999,842.09998,849.09998
1998-10-12,849.70001,860.90002,832.09998,835.79999
1998-10-13,835.45001,835.75,810,816.75
1998-10-14,816.54999,846.75,816.54999,843.54999
1998-10-15,843.65002,845.90002,832.09998,835.65002
1998-10-16,836.25,844.70001,829.25,839.5
1998-10-19,839.70001,840,830.09998,831.25
1998-10-20,831.15002,831.45001,803.29999,808.70001
1998-10-22,809.29999,825.20001,805.70001,811.59998
1998-10-23,811.84998,820.34998,804.70001,817.34998
1998-10-26,817.59998,854.09998,817.59998,845.25
1998-10-27,845.45001,848.25,835.70001,841.59998
1998-10-28,842.79999,857.75,831.54999,833.84998
1998-10-29,833.54999,834,818.95001,832.25
1998-10-30,832.65002,839.20001,826.84998,828.84998
1998-11-02,824.20001,829.09998,812.29999,823.20001
1998-11-03,823.20001,825.29999,818.59998,820.90002
1998-11-05,821.34998,830.40002,821.34998,829.15002
1998-11-06,829.20001,842.15002,829.20001,840.79999
1998-11-09,841.29999,870.5,841.29999,864.65002
1998-11-10,864.79999,871.59998,859.70001,868.70001
1998-11-11,869.45001,882.09998,866.59998,868.84998
1998-11-12,868.45001,874.20001,857.20001,871.75
1998-11-13,871.70001,877.25,865,867.25
1998-11-16,866.5,866.5,854.29999,855.34998
1998-11-17,855.45001,861.65002,854.54999,860
1998-11-18,862.90002,876.15002,862.90002,875.04999
1998-11-19,875.75,878.84998,864.29999,865.09998
1998-11-20,865.09998,867.70001,855.34998,857.95001
1998-11-23,856.40002,856.40002,844.84998,847.54999
1998-11-24,850.04999,851.54999,840.75,841.75
1998-11-26,838.84998,843.54999,821.40002,824.45001
1998-11-27,823.29999,824.65002,810.29999,812.45001
1998-11-30,808.59998,817.75,800.09998,817.75
1998-12-01,816.54999,820.84998,812.25,816.65002
1998-12-02,820.34998,826.04999,817.34998,821.15002
1998-12-03,821.29999,822.5,814.5,817.04999
1998-12-04,816.15002,828.34998,813.09998,828.34998
1998-12-07,829.75,846,828.20001,845.15002
1998-12-08,844.95001,853.84998,840.5,853
1998-12-09,855.95001,864.70001,855.09998,856.54999
1998-12-10,858.59998,865.79999,858.5,864.40002
1998-12-11,867.15002,874.20001,865.70001,870
1998-12-14,871.65002,874.75,861.95001,863.59998
1998-12-15,861,861.09998,844.54999,845.04999
1998-12-16,844.65002,851.54999,836.84998,851.54999
1998-12-17,835.45001,845.09998,827.90002,830.25
1998-12-18,830.29999,838.79999,827.29999,835.20001
1998-12-21,845.59998,859.54999,845.25,859.29999
1998-12-22,864.54999,864.90002,851.34998,857.29999
1998-12-23,866.25,874.65002,858.70001,858.70001
1998-12-24,856.29999,863.5,854.75,861.09998
1998-12-28,869.75,882.70001,866.25,879.84998
1998-12-29,876.90002,881.25,867.79999,872.65002
1998-12-30,887.40002,903.84998,887,899.95001
1998-12-31,900.54999,902.90002,884.25,884.25
1999-01-01,886.75,892.20001,882.59998,890.79999
1999-01-04,896.40002,905.45001,895.75,897.79999
1999-01-05,901,907.20001,893.15002,907.20001
1999-01-06,923.29999,930.54999,915.65002,928.25
1999-01-07,932.95001,961.15002,932.95001,954.70001
1999-01-08,969.95001,990.04999,966.40002,990.04999
1999-01-11,1005.15,1016.3,985.59998,985.59998
1999-01-12,976.70001,985.54999,953.90002,964.45001
1999-01-13,980.29999,986.25,958.04999,961.20001
1999-01-14,948,968.40002,944.5,954.75
1999-01-15,961.70001,967.84998,932.25,934.29999
1999-01-18,938.65002,945.04999,922.79999,944.90002
1999-01-19,944.15002,948,923.20001,924.09998
1999-01-21,935.15002,967.20001,932.79999,967.20001
1999-01-22,976.59998,980.45001,955.15002,957.04999
1999-01-25,954.34998,956.65002,935,949.79999
1999-01-27,968.54999,985.25,967.65002,971.29999
1999-01-28,971.20001,976.75,954.25,955.09998
1999-01-29,956.79999,966.34998,952.70001,966.20001
1999-02-01,962.40002,968.04999,940.15002,940.15002
1999-02-02,940.09998,945.15002,924.95001,931.20001
1999-02-03,948,955.54999,940.75,952.40002
1999-02-04,957.15002,958.79999,937.5,939.70001
1999-02-05,939.65002,943.70001,930.09998,936.29999
1999-02-08,937.75,940.90002,916.5,916.5
1999-02-09,914.70001,924.75,907.45001,924.75
1999-02-10,938.79999,959.59998,935.20001,959.45001
1999-02-11,966.84998,973.70001,958.15002,960.04999
1999-02-12,965.70001,972.75,962.34998,970.25
1999-02-15,974.09998,976.84998,954.54999,954.54999
1999-02-16,952.54999,960.25,951.5,958.90002
1999-02-17,970.09998,978.75,953.09998,969.04999
1999-02-18,974.15002,989.15002,968.70001,973.45001
1999-02-19,979.40002,985.40002,975.84998,976.29999
1999-02-22,978.5,978.84998,953.59998,953.84998
1999-02-23,949.29999,952.65002,938.65002,949.65002
1999-02-24,959.79999,961.40002,947.95001,957.65002
1999-02-25,954.70001,962.59998,951.90002,954.29999
1999-02-26,955.40002,955.75,938.20001,941.20001
1999-03-01,992.45001,1018.4,984.45001,1015.8
1999-03-03,1066.4,1073.05,1051.8,1051.85
1999-03-04,1056.85,1060.55,1030.45,1041.2
1999-03-05,1043.45,1061.4,1033.8,1054.45
1999-03-08,1064.35,1080.3,1056.85,1072.1
1999-03-09,1074.25,1084.65,1071.75,1078.35
1999-03-10,1099.15,1099.8,1062.7,1078.85
1999-03-11,1080.15,1085.4,1059.6,1059.6
1999-03-12,1066.85,1074.15,1057.1,1072.65
1999-03-15,1073.15,1082.5,1063.45,1073.95
1999-03-16,1068.85,1075.7,1052.9,1053.15
